"record_id","species_code","species","trait_code","main_source","original_sources","norm_value","best","lower","upper","match_type"
"14671","4947","Entolasia stricta","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"14707","5776","Eriostemon australasius","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"14709","5776","Eriostemon australasius","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"15382","2868","Gompholobium pinnatum","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"15895","2526","Hibbertia acicularis","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"15940","2551","Hibbertia vestita","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"15995","5533","Hypolaena fastigiata","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"16419","5534","Leptocarpus tenax","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"16438","4221","Leptospermum juniperinum","germ1","NSWFFRDv2.1",NA,"Canopy",NA,NA,NA,"possible"
"16443","4224","Leptospermum liversidgei","germ1","NSWFFRDv2.1",NA,"Canopy",NA,NA,NA,"possible"
"16469","4236","Leptospermum semibaccatum","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"16477","8486","Leptospermum trinervium","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"16505","2625","Leucopogon leptospermoides","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"16524","2639","Leucopogon virgatus","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"16546","6301","Lomandra elongata","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"16625","4260","Melaleuca quinquenervia","germ1","NSWFFRDv2.1",NA,"Canopy",NA,NA,NA,"possible"
"16934","3595","Mitrasacme polymorpha","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"16936","2649","Monotoca scoparia","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"16949","4307","Olax retusa","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"16987","5066","Panicum simile","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"16993","3300","Patersonia fragilis","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"16994","3301","Patersonia glabrata","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"16996","3303","Patersonia sericea","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"17061","2958","Phyllota phylicoides","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"17067","6182","Pimelea linifolia","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"17079","1143","Platysace ericoides","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"17148","2756","Pseudanthus orientalis","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"17239","2495","Schoenus ericetorum","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"17238","2492","Schoenus brevifolius","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"17293","6122","Stackhousia nuda","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"17303","6157","Stylidium graminifolium","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"17338","6214","Tetratheca thymifolia","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"17423","5841","Zieria laevigata","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"12300","7060","Acacia baueri subsp. baueri","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"16947","6949","Ochrosperma citriodorum","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"13072","11050","Banksia ericifolia subsp. macrantha","germ1","NSWFFRDv2.1",NA,"Canopy",NA,NA,NA,"possible"
"15958","4203","Homoranthus virgatus","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"16019","2893","Jacksonia stackhousei","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"16948","6474","Ochrosperma lineare","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"13055","3995","Baeckea imbricata","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"13053","9835","Baeckea frutescens","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"13679","2797","Chorizema parviflorum","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"15331","2442","Gahnia sieberiana","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"17286","10604","Sporadanthus interruptus","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"12594","12011","Agiortia pedicellata","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"17037","5477","Petrophile canescens","germ1","NSWFFRDv2.1",NA,"Canopy",NA,NA,NA,"possible"
"13062","10609","Baloskion pallens","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"17213","2759","Ricinocarpos pinifolius","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"17343","7770","Themeda triandra","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
NA,"12004","Philotheca epilosa","repr3","NSWFFRDv2.1",NA,NA,3,NA,NA,"possible"
"12320","3725","Acacia burbidgeae","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"12420","3807","Acacia latisepala","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"2924","8368","Almaleea cambagei","surv4","NSWFFRDv2.1",NA,"Basal",NA,NA,NA,"possible"
"13159","5743","Boronia granitica","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"13222","9295","Brachyloma saxicola","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"3100","9126","Callistemon pungens","surv4","NSWFFRDv2.1",NA,"Basal",NA,NA,NA,"possible"
"14623","5897","Dodonaea hirsuta","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"3353","9517","Eucalyptus caleyi subsp. ovendenii","surv4","NSWFFRDv2.1",NA,"Basal",NA,NA,NA,"possible"
"3411","4123","Eucalyptus mckieana","surv4","NSWFFRDv2.1",NA,"Basal",NA,NA,NA,"possible"
"3491","4199","Eucalyptus youmanii","surv4","NSWFFRDv2.1",NA,"Basal",NA,NA,NA,"possible"
"15446","8293","Grevillea beadleana","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"15863","9602","Hakea macrorrhyncha","germ1","NSWFFRDv2.1",NA,"Canopy",NA,NA,NA,"possible"
"16034","4205","Kunzea bracteolata","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"17035","9048","Persoonia terminalis subsp. terminalis","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"17041","9419","Phebalium glandulosum subsp. eglandulosum","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"16021","13291","Kardomia odontocalyx","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"16065","10724","Leionema ambiens","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"16079","10736","Leionema rotundifolium","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"12324","3727","Acacia buxifolia","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"12392","3784","Acacia granitica","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"12526","3885","Acacia terminalis","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"13200","2784","Bossiaea obcordata","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"13602","4021","Calytrix tetragona","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"17311","2660","Styphelia triflora","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"14062","5772","Correa reflexa","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"14064","5772","Correa reflexa (obligate seeder red flowered)","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"14066","5772","Correa reflexa (resprouter green flowered)","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"14191","2827","Daviesia ulicifolia","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"15473","5381","Grevillea linearifolia","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"15964","2875","Hovea lanceolata","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"16488","2613","Leucopogon biflorus","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"17423","5841","Zieria laevigata","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"15397","3247","Gonocarpus tetragynus","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"15974","2880","Hovea purpurea","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"14249","7225","Dillwynia phylicoides","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"12579","1094","Actinotus helianthi","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"16512","2631","Leucopogon neo-anglicus","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"16514","2631","Leucopogon neo-anglicus","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
NA,"2345","Chorizandra sphaerocephala","repr3a","NSWFFRDv2.1",NA,NA,1,NA,NA,"possible"
NA,"6298","Lomandra cylindrica","repr3a","NSWFFRDv2.1",NA,NA,1,NA,NA,"possible"
NA,"3577","Tricoryne simplex","repr3a","NSWFFRDv2.1",NA,NA,1,NA,NA,"possible"
NA,"7931","Lomandra filiformis subsp. filiformis","repr3a","NSWFFRDv2.1",NA,NA,1,NA,NA,"possible"
"12463","3834","Acacia myrtifolia","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"157398","3869","Acacia rubida","surv1","NSWFFRDv2.1",NA,"Few",NA,NA,NA,"possible"
"12504","3869","Acacia rubida","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"12520","3881","Acacia suaveolens","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"12526","3885","Acacia terminalis","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"12581","1095","Actinotus minor","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"158252","8364","Almaleea paludosa","surv1","NSWFFRDv2.1",NA,"None",NA,NA,NA,"possible"
"12633","8364","Almaleea paludosa","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"13049","3986","Baeckea brevifolia","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"13055","3995","Baeckea imbricata","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"13057","3997","Baeckea linifolia","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"13088","5345","Banksia oblongifolia","germ1","NSWFFRDv2.1",NA,"Canopy",NA,NA,NA,"possible"
"13090","5346","Banksia paludosa","germ1","NSWFFRDv2.1",NA,"Canopy",NA,NA,NA,"possible"
"13098","5347","Banksia robur","germ1","NSWFFRDv2.1",NA,"Canopy",NA,NA,NA,"possible"
"13110","7219","Bauera microphylla","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"13170","5749","Boronia parviflora","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"13544","4004","Callistemon citrinus","germ1","NSWFFRDv2.1",NA,"Canopy",NA,NA,NA,"possible"
"163359","3467","Cassytha glabella","surv1","NSWFFRDv2.1",NA,"None",NA,NA,NA,"possible"
"13634","3467","Cassytha glabella","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"2460","2344","Chorizandra cymbaria","repr2","NSWFFRDv2.1",NA,"Exclusive",NA,NA,NA,"possible"
"2461","2345","Chorizandra sphaerocephala","repr2","NSWFFRDv2.1",NA,"Exclusive",NA,NA,NA,"possible"
"13703","5252","Comesperma defoliatum","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"13705","5255","Comesperma retusum","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"14034","9136","Conospermum ellipticum","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"14040","5352","Conospermum taxifolium","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"165738","5556","Cryptandra ericoides","surv1","NSWFFRDv2.1",NA,"None",NA,NA,NA,"possible"
"14101","5556","Cryptandra ericoides","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"14141","3174","Dampiera stricta","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"14153","4029","Darwinia grandiflora","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"166751","2843","Dillwynia floribunda","surv1","NSWFFRDv2.1",NA,"None",NA,NA,NA,"possible"
"14244","2843","Dillwynia floribunda","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"2475","6988","Eleocharis sphacelata","repr2","NSWFFRDv2.1",NA,"Facultative",NA,NA,NA,"possible"
"14683","2599","Epacris microphylla","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"14685","2602","Epacris obtusifolia","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"14687","2603","Epacris paludosa","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"15331","2442","Gahnia sieberiana","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"2480","4466","Glossodia minor","repr2","NSWFFRDv2.1",NA,"Facultative",NA,NA,NA,"possible"
"171720","3246","Gonocarpus salsoloides","surv1","NSWFFRDv2.1",NA,"None",NA,NA,NA,"possible"
"15396","3246","Gonocarpus salsoloides","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"15397","3247","Gonocarpus tetragynus","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"15399","3248","Gonocarpus teucrioides","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"15481","5388","Grevillea oleoides","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"15845","5409","Hakea dactyloides","germ1","NSWFFRDv2.1",NA,"Canopy",NA,NA,NA,"possible"
"15875","5427","Hakea teretifolia","germ1","NSWFFRDv2.1",NA,"Canopy",NA,NA,NA,"possible"
"15927","2545","Hibbertia riparia","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"15934","2550","Hibbertia serpyllifolia","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"16005","5433","Isopogon anemonifolius","germ1","NSWFFRDv2.1",NA,"Canopy",NA,NA,NA,"possible"
"16038","4207","Kunzea capitata","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"16050","5440","Lambertia formosa","germ1","NSWFFRDv2.1",NA,"Canopy",NA,NA,NA,"possible"
"16425","4213","Leptospermum arachnoides","germ1","NSWFFRDv2.1",NA,"Canopy",NA,NA,NA,"possible"
"16429","7970","Leptospermum continentale","germ1","NSWFFRDv2.1",NA,"Canopy",NA,NA,NA,"possible"
"16434","7766","Leptospermum grandifolium","germ1","NSWFFRDv2.1",NA,"Canopy",NA,NA,NA,"possible"
"16438","4221","Leptospermum juniperinum","germ1","NSWFFRDv2.1",NA,"Canopy",NA,NA,NA,"possible"
"16419","5534","Leptocarpus tenax","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"2499","5535","Lepyrodia anarthria","repr2","NSWFFRDv2.1",NA,"Facultative",NA,NA,NA,"possible"
"16479","5541","Lepyrodia scariosa","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"177334","2617","Leucopogon esquamatus","surv1","NSWFFRDv2.1",NA,"None",NA,NA,NA,"possible"
"16496","2617","Leucopogon esquamatus","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"177426","2629","Leucopogon microphyllus","surv1","NSWFFRDv2.1",NA,"None",NA,NA,NA,"possible"
"16506","2629","Leucopogon microphyllus","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"16544","6298","Lomandra cylindrica","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"16562","6312","Lomandra obliqua","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"16612","4257","Melaleuca linariifolia","germ1","NSWFFRDv2.1",NA,"Canopy",NA,NA,NA,"possible"
"16637","4262","Melaleuca squamea","germ1","NSWFFRDv2.1",NA,"Canopy",NA,NA,NA,"possible"
"16639","4263","Melaleuca squarrosa","germ1","NSWFFRDv2.1",NA,"Canopy",NA,NA,NA,"possible"
"16643","4266","Melaleuca thymifolia","germ1","NSWFFRDv2.1",NA,"Canopy",NA,NA,NA,"possible"
"16931","2938","Mirbelia rubiifolia","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"179843","3592","Mitrasacme paludosa","surv1","NSWFFRDv2.1",NA,"None",NA,NA,NA,"possible"
"16933","3592","Mitrasacme paludosa","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"16934","3595","Mitrasacme polymorpha","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"16964","5701","Opercularia varia","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"181123","5460","Persoonia lanceolata","surv1","NSWFFRDv2.1",NA,"None",NA,NA,NA,"possible"
"181140","5460","Persoonia lanceolata","surv1","NSWFFRDv2.1",NA,"None",NA,NA,NA,"possible"
"17011","5460","Persoonia lanceolata","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"17016","5462","Persoonia levis","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"17031","5469","Persoonia pinifolia","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"17039","5479","Petrophile pulchella","germ1","NSWFFRDv2.1",NA,"Canopy",NA,NA,NA,"possible"
"2531","4491","Prasophyllum australe","repr2","NSWFFRDv2.1",NA,"Exclusive",NA,NA,NA,"possible"
"182490","3417","Prostanthera linearis","surv1","NSWFFRDv2.1",NA,"None",NA,NA,NA,"possible"
"182716","2974","Pultenaea aristata","surv1","NSWFFRDv2.1",NA,"None",NA,NA,NA,"possible"
"17164","2974","Pultenaea aristata","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"17169","2987","Pultenaea divaricata","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"2546","2504","Schoenus paludosus","repr2","NSWFFRDv2.1",NA,"Facultative",NA,NA,NA,"possible"
"17287","2654","Sprengelia incarnata","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"17293","6122","Stackhousia nuda","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"17304","6159","Stylidium lineare","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"183843","5485","Symphionema paludosum","surv1","NSWFFRDv2.1",NA,"None",NA,NA,NA,"possible"
"17321","5485","Symphionema paludosum","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"2555","2516","Tetraria capillaris","repr2","NSWFFRDv2.1",NA,"Facultative",NA,NA,NA,"possible"
"17382","3105","Viminaria juncea","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"17387","11190","Viola sieberiana","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"17405","1161","Xanthosia dissecta","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"17407","1163","Xanthosia tridentata","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"17412","6323","Xyris juncea","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"2573","6323","Xyris juncea","repr2","NSWFFRDv2.1",NA,"Facultative",NA,NA,NA,"possible"
"17413","6324","Xyris operculata","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"2574","6324","Xyris operculata","repr2","NSWFFRDv2.1",NA,"Facultative",NA,NA,NA,"possible"
"17414","6325","Xyris ustulata","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"2575","6325","Xyris ustulata","repr2","NSWFFRDv2.1",NA,"Facultative",NA,NA,NA,"possible"
"14147","6508","Darwinia fascicularis subsp. fascicularis","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"14076","9687","Corymbia gummifera","germ1","NSWFFRDv2.1",NA,"Canopy",NA,NA,NA,"possible"
"170941","7739","Euphrasia collina subsp. speciosa","surv1","NSWFFRDv2.1",NA,"None",NA,NA,NA,"possible"
"171704","8649","Gonocarpus micranthus subsp. micranthus","surv1","NSWFFRDv2.1",NA,"None",NA,NA,NA,"possible"
"15482","5389","Grevillea parviflora","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"16471","4239","Leptospermum squarrosum","germ1","NSWFFRDv2.1",NA,"Canopy",NA,NA,NA,"possible"
"2549","10603","Sporadanthus gracilis","repr2","NSWFFRDv2.1",NA,"Facultative",NA,NA,NA,"possible"
"16550","6511","Lomandra filiformis subsp. coriacea","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"2507","6511","Lomandra filiformis subsp. coriacea","repr2","NSWFFRDv2.1",NA,"Facultative",NA,NA,NA,"possible"
"16552","7931","Lomandra filiformis subsp. filiformis","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"2508","7931","Lomandra filiformis subsp. filiformis","repr2","NSWFFRDv2.1",NA,"Facultative",NA,NA,NA,"possible"
"175512","10728","Leionema diosmeum","surv1","NSWFFRDv2.1",NA,"None",NA,NA,NA,"possible"
"16069","10728","Leionema diosmeum","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"17069","6814","Pimelea linifolia subsp. linifolia","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"17194","11386","Pultenaea tuberculata","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"15315","10615","Eurychorda complanata","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"2545","9057","Schoenus lepidosperma subsp. pachylepis","repr2","NSWFFRDv2.1",NA,"Facultative",NA,NA,NA,"possible"
"17285","3033","Sphaerolobium vimineum","germ1","NSWFFRDv2.1",NA,"Soil-persistent",NA,NA,NA,"possible"
"3146","2344","Chorizandra cymbaria","surv4","NSWFFRDv2.1",NA,"Long rhizome or root sucker",NA,NA,NA,"possible"
"3147","2345","Chorizandra sphaerocephala","surv4","NSWFFRDv2.1",NA,"Long rhizome or root sucker",NA,NA,NA,"possible"
"3204","4417","Cryptostylis subulata","surv4","NSWFFRDv2.1",NA,"Short rhizome",NA,NA,NA,"possible"
"3209","2347","Cyathochaeta diandra","surv4","NSWFFRDv2.1",NA,"Short rhizome",NA,NA,NA,"possible"
"3239","4891","Deyeuxia quadriseta","surv4","NSWFFRDv2.1",NA,"Short rhizome",NA,NA,NA,"possible"
"3284","2557","Drosera binata","surv4","NSWFFRDv2.1",NA,"Long rhizome or root sucker",NA,NA,NA,"possible"
"3299","6988","Eleocharis sphacelata","surv4","NSWFFRDv2.1",NA,"Long rhizome or root sucker",NA,NA,NA,"possible"
"3305","4947","Entolasia stricta","surv4","NSWFFRDv2.1",NA,"Short rhizome",NA,NA,NA,"possible"
"3396","4104","Eucalyptus haemastoma","surv4","NSWFFRDv2.1",NA,"Epicormic",NA,NA,NA,"possible"
"3512","2442","Gahnia sieberiana","surv4","NSWFFRDv2.1",NA,"Short rhizome",NA,NA,NA,"possible"
"3541","3247","Gonocarpus tetragynus","surv4","NSWFFRDv2.1",NA,"Long rhizome or root sucker",NA,NA,NA,"possible"
"3580","5388","Grevillea oleoides","surv4","NSWFFRDv2.1",NA,"Long rhizome or root sucker",NA,NA,NA,"possible"
"3685","3340","Juncus planifolius","surv4","NSWFFRDv2.1",NA,"Short rhizome",NA,NA,NA,"possible"
"3708","2465","Lepidosperma filiforme","surv4","NSWFFRDv2.1",NA,"Short rhizome",NA,NA,NA,"possible"
"3709","2467","Lepidosperma forsythii","surv4","NSWFFRDv2.1",NA,"Short rhizome",NA,NA,NA,"possible"
"3712","2469","Lepidosperma limicola","surv4","NSWFFRDv2.1",NA,"Long rhizome or root sucker",NA,NA,NA,"possible"
"3744","8486","Leptospermum trinervium","surv4","NSWFFRDv2.1",NA,"Epicormic",NA,NA,NA,"possible"
"3718","5534","Leptocarpus tenax","surv4","NSWFFRDv2.1",NA,"Long rhizome or root sucker",NA,NA,NA,"possible"
"3760","6406","Lindsaea linearis","surv4","NSWFFRDv2.1",NA,"Short rhizome",NA,NA,NA,"possible"
"3775","6298","Lomandra cylindrica","surv4","NSWFFRDv2.1",NA,"Short rhizome",NA,NA,NA,"possible"
"3822","4257","Melaleuca linariifolia","surv4","NSWFFRDv2.1",NA,"Epicormic",NA,NA,NA,"possible"
"3847","7707","Microlaena stipoides var. stipoides","surv4","NSWFFRDv2.1",NA,"Short rhizome",NA,NA,NA,"possible"
"3935","5462","Persoonia levis","surv4","NSWFFRDv2.1",NA,"Epicormic",NA,NA,NA,"possible"
"4091","8181","Schizaea bifida","surv4","NSWFFRDv2.1",NA,"Short rhizome",NA,NA,NA,"possible"
"4096","2495","Schoenus ericetorum","surv4","NSWFFRDv2.1",NA,"Short rhizome",NA,NA,NA,"possible"
"4100","2504","Schoenus paludosus","surv4","NSWFFRDv2.1",NA,"Short rhizome",NA,NA,NA,"possible"
"4106","8187","Selaginella uliginosa","surv4","NSWFFRDv2.1",NA,"Short rhizome",NA,NA,NA,"possible"
